inst;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;0;2;2;120;492420.66951999994;3.0860482929999997
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;0;2;2;120;510736.679928;2.9331584449999997
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;0;2;2;120;537371.337038;2.410743025
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;0;2;2;120;412173.721551;2.582843504
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;0;2;2;120;535838.835461;2.9036378949999997
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;0;2;2;120;526768.272628;4.280300815
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;0;2;2;120;500789.8749050001;3.6490510630000004
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;0;2;2;120;514544.19442099996;4.011282928
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;0;2;2;120;491199.5882140001;3.709700204
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;0;2;2;120;549991.9011890001;3.378656169
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;0;2;2;120;574906.4553;9.369931918
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;0;2;2;120;530256.040537;9.667008877
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;0;2;2;120;555880.9338019999;9.461968652000003
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;0;2;2;120;536669.2715479999;6.956141805000001
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;0;2;2;120;558078.049768;11.811274056
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;0;2;2;120;596985.0773079998;11.962646349999998
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;0;2;2;120;629063.876126;20.470746938999998
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;0;2;2;120;620280.9647979998;19.441597397
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;0;2;2;120;561486.350147;20.005924677
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;0;2;2;120;669657.0626970001;12.890130096000002
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;0;2;2;120;866101.8696609999;9.876793836000001
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;0;2;2;120;865206.4158407999;9.731007659000001
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;0;2;2;120;841573.573448;9.723606305
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;0;2;2;120;1.087190720183e6;8.329018431000001
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;0;2;2;120;910989.392126;7.982898861
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.5;0;2;2;120;1.1367990166149999e6;11.922199458
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.5;0;2;2;120;1.1237414886300005e6;12.194442463
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.5;0;2;2;120;1.0344575231120001e6;13.402280811000002
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.5;0;2;2;120;1.1713598639609995e6;10.97570185
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.5;0;2;2;120;1.0973973900080002e6;11.554434484999998
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.5;0;2;2;120;1.2016321493449998e6;21.493270474
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.5;0;2;2;120;1.1295918296509997e6;24.018667502000003
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.5;0;2;2;120;1.1886812380569999e6;18.052633055000005
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.5;0;2;2;120;1.0283438384929999e6;22.710443243
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.5;0;2;2;120;1.194630263863e6;19.144542841000003
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.5;0;2;2;120;1.082666594919e6;48.298664392
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.5;0;2;2;120;1.2994124126009997e6;45.79110398099999
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.5;0;2;2;120;1.0917422719269998e6;57.245760203
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.5;0;2;2;120;1.2824785813407125e6;41.13307320900001
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.5;0;2;2;120;1.262688313457e6;35.30552400799999
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.5;0;2;2;120;518399.4093269999;11.366498988999998
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.5;0;2;2;120;528649.281727;5.520457048
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.5;0;2;2;120;480006.61799999996;7.824962415000001
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.5;0;2;2;120;596203.9048689989;11.00474081
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.5;0;2;2;120;537469.0973449997;11.566570334000001
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;1.5;0;2;2;120;552935.8664849995;11.445666715000002
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;1.5;0;2;2;120;635226.514901;12.594444434999998
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;1.5;0;2;2;120;626483.7966929994;8.176040563
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;1.5;0;2;2;120;582822.0669559999;8.085569964
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;1.5;0;2;2;120;634544.5693579998;10.240629181
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;1.5;0;2;2;120;659180.5345669999;11.095217883
instances/N100T15/N100T15P1W15DD_SF7.dat;100;15;15;1.5;0;2;2;120;573604.4601749999;10.112217946
instances/N100T15/N100T15P1W15DD_SF8.dat;100;15;15;1.5;0;2;2;120;550185.1389300002;12.177497827
instances/N100T15/N100T15P1W15DD_SF9.dat;100;15;15;1.5;0;2;2;120;542414.2585689992;14.249200707000002
instances/N100T15/N100T15P1W15DD_SF10.dat;100;15;15;1.5;0;2;2;120;649742.9726490001;13.333132010999998
instances/N100T15/N100T15P1W20DD_SF6.dat;100;15;20;1.5;0;2;2;120;729983.5435150003;20.047329748000003
instances/N100T15/N100T15P1W20DD_SF7.dat;100;15;20;1.5;0;2;2;120;591105.1378849999;11.700054699999999
instances/N100T15/N100T15P1W20DD_SF8.dat;100;15;20;1.5;0;2;2;120;601186.7608520002;20.941184072
instances/N100T15/N100T15P1W20DD_SF9.dat;100;15;20;1.5;0;2;2;120;720300.2672659997;19.685281901
instances/N100T15/N100T15P1W20DD_SF10.dat;100;15;20;1.5;0;2;2;120;712520.9662789998;13.235006531000003
instances/N100T30/N100T30P1W5DD_SF6.dat;100;30;5;1.5;0;2;2;120;1.1280498848559982e6;19.443725622
instances/N100T30/N100T30P1W5DD_SF7.dat;100;30;5;1.5;0;2;2;120;983523.0048259975;38.426273022000004
instances/N100T30/N100T30P1W5DD_SF8.dat;100;30;5;1.5;0;2;2;120;1.1279132083519977e6;26.244203798999997
instances/N100T30/N100T30P1W5DD_SF9.dat;100;30;5;1.5;0;2;2;120;1.009688119387998e6;23.698589049000002
instances/N100T30/N100T30P1W5DD_SF10.dat;100;30;5;1.5;0;2;2;120;1.0617886704259207e6;29.703461732
instances/N100T30/N100T30P1W10DD_SF6.dat;100;30;10;1.5;0;2;2;120;1.060756703862e6;31.033466727000004
instances/N100T30/N100T30P1W10DD_SF7.dat;100;30;10;1.5;0;2;2;120;1.0465894254098211e6;35.977098751
instances/N100T30/N100T30P1W10DD_SF8.dat;100;30;10;1.5;0;2;2;120;1.2323693075189998e6;30.641979155
instances/N100T30/N100T30P1W10DD_SF9.dat;100;30;10;1.5;0;2;2;120;1.3261702727190002e6;32.067630639
instances/N100T30/N100T30P1W10DD_SF10.dat;100;30;10;1.5;0;2;2;120;991863.7945879996;36.198400205
instances/N100T30/N100T30P1W15DD_SF6.dat;100;30;15;1.5;0;2;2;120;1.0976747052189992e6;42.876297273
instances/N100T30/N100T30P1W15DD_SF7.dat;100;30;15;1.5;0;2;2;120;1.2262700804299994e6;32.839241506
instances/N100T30/N100T30P1W15DD_SF8.dat;100;30;15;1.5;0;2;2;120;1.1042755922110796e6;56.207773119
instances/N100T30/N100T30P1W15DD_SF9.dat;100;30;15;1.5;0;2;2;120;1.3052830510679993e6;42.796724047
instances/N100T30/N100T30P1W15DD_SF10.dat;100;30;15;1.5;0;2;2;120;1.133298269611647e6;42.99275845099999
instances/N100T30/N100T30P1W20DD_SF6.dat;100;30;20;1.5;0;2;2;120;1.4071736204180007e6;63.640351928000015
instances/N100T30/N100T30P1W20DD_SF7.dat;100;30;20;1.5;0;2;2;120;1.2546758298018975e6;64.32839873200001
instances/N100T30/N100T30P1W20DD_SF8.dat;100;30;20;1.5;0;2;2;120;1.230195177610999e6;51.591066072
instances/N100T30/N100T30P1W20DD_SF9.dat;100;30;20;1.5;0;2;2;120;1.1895212180139984e6;45.33970390999999
instances/N100T30/N100T30P1W20DD_SF10.dat;100;30;20;1.5;0;2;2;120;1.4078393359749997e6;62.592380799999994
instances/N200T15/N200T15P1W5DD_SF6.dat;200;15;5;1.5;0;2;2;120;583053.6279039924;20.596356342
instances/N200T15/N200T15P1W5DD_SF7.dat;200;15;5;1.5;0;2;2;120;577311.967273;27.900079055
instances/N200T15/N200T15P1W5DD_SF8.dat;200;15;5;1.5;0;2;2;120;592704.0169119956;43.230949454
instances/N200T15/N200T15P1W5DD_SF9.dat;200;15;5;1.5;0;2;2;120;591430.9180499997;35.313095123
instances/N200T15/N200T15P1W5DD_SF10.dat;200;15;5;1.5;0;2;2;120;509853.153067;23.346978918
instances/N200T15/N200T15P1W10DD_SF6.dat;200;15;10;1.5;0;2;2;120;596639.5922819958;45.912773938
instances/N200T15/N200T15P1W10DD_SF7.dat;200;15;10;1.5;0;2;2;120;669354.017493;55.338510482000004
instances/N200T15/N200T15P1W10DD_SF8.dat;200;15;10;1.5;0;2;2;120;655096.2793410001;52.685184723
instances/N200T15/N200T15P1W10DD_SF9.dat;200;15;10;1.5;0;2;2;120;682519.3552449967;37.710877745000005
instances/N200T15/N200T15P1W10DD_SF10.dat;200;15;10;1.5;0;2;2;120;676944.847752;52.829376923000005
instances/N200T15/N200T15P1W15DD_SF6.dat;200;15;15;1.5;0;2;2;120;688406.7753869984;56.074805633
instances/N200T15/N200T15P1W15DD_SF7.dat;200;15;15;1.5;0;2;2;120;663238.8476618908;54.673899741999996
instances/N200T15/N200T15P1W15DD_SF8.dat;200;15;15;1.5;0;2;2;120;750373.5875047995;41.268073912000006
instances/N200T15/N200T15P1W15DD_SF9.dat;200;15;15;1.5;0;2;2;120;763128.5463439998;54.093624438
instances/N200T15/N200T15P1W15DD_SF10.dat;200;15;15;1.5;0;2;2;120;678580.8978789999;49.002250387000004
instances/N200T15/N200T15P1W20DD_SF6.dat;200;15;20;1.5;0;2;2;120;753408.7395699993;53.824746604
instances/N200T15/N200T15P1W20DD_SF7.dat;200;15;20;1.5;0;2;2;120;705467.5726839994;47.751730802
instances/N200T15/N200T15P1W20DD_SF8.dat;200;15;20;1.5;0;2;2;120;845352.9283029998;47.24047551899999
instances/N200T15/N200T15P1W20DD_SF9.dat;200;15;20;1.5;0;2;2;120;712863.9461340003;46.209491379
instances/N200T15/N200T15P1W20DD_SF10.dat;200;15;20;1.5;0;2;2;120;809732.9021989952;48.553586446
instances/N200T30/N200T30P1W5DD_SF6.dat;200;30;5;1.5;0;2;2;120;1.127216316777161e6;66.345136988
instances/N200T30/N200T30P1W5DD_SF7.dat;200;30;5;1.5;0;2;2;120;1.2883642323541502e6;74.13969074199998
instances/N200T30/N200T30P1W5DD_SF8.dat;200;30;5;1.5;0;2;2;120;1.229606795021992e6;82.818327021
instances/N200T30/N200T30P1W5DD_SF9.dat;200;30;5;1.5;0;2;2;120;1.0814187193653919e6;75.29195782500001
instances/N200T30/N200T30P1W5DD_SF10.dat;200;30;5;1.5;0;2;2;120;1.2026417890207428e6;66.050650322
instances/N200T30/N200T30P1W10DD_SF6.dat;200;30;10;1.5;0;2;2;120;1.476391170626964e6;83.31311210599998
instances/N200T30/N200T30P1W10DD_SF7.dat;200;30;10;1.5;0;2;2;120;1.321804696013073e6;99.169031013
instances/N200T30/N200T30P1W10DD_SF8.dat;200;30;10;1.5;0;2;2;120;1.2958968212239952e6;89.36955981
instances/N200T30/N200T30P1W10DD_SF9.dat;200;30;10;1.5;0;2;2;120;1.2822719468871267e6;88.99489828799999
instances/N200T30/N200T30P1W10DD_SF10.dat;200;30;10;1.5;0;2;2;120;1.1993541227521463e6;92.275965853
instances/N200T30/N200T30P1W15DD_SF6.dat;200;30;15;1.5;0;2;2;120;1.3839046458777236e6;97.78397317900001
instances/N200T30/N200T30P1W15DD_SF7.dat;200;30;15;1.5;0;2;2;120;1.4214048805849976e6;91.68730065099999
instances/N200T30/N200T30P1W15DD_SF8.dat;200;30;15;1.5;0;2;2;120;1.365488660098998e6;97.90455636300001
instances/N200T30/N200T30P1W15DD_SF9.dat;200;30;15;1.5;0;2;2;120;1.5165855357579961e6;96.47802424500001
instances/N200T30/N200T30P1W15DD_SF10.dat;200;30;15;1.5;0;2;2;120;1.4469044081329973e6;96.630830391
instances/N200T30/N200T30P1W20DD_SF6.dat;200;30;20;1.5;0;2;2;120;1.4186095596535963e6;100.484406231
instances/N200T30/N200T30P1W20DD_SF7.dat;200;30;20;1.5;0;2;2;120;1.4207411915329983e6;96.98901006199999
instances/N200T30/N200T30P1W20DD_SF8.dat;200;30;20;1.5;0;2;2;120;1.476444672851663e6;98.42361073299999
instances/N200T30/N200T30P1W20DD_SF9.dat;200;30;20;1.5;0;2;2;120;1.6026696088464665e6;98.69447429200001
instances/N200T30/N200T30P1W20DD_SF10.dat;200;30;20;1.5;0;2;2;120;1.4849464289929974e6;102.403888271
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.5;0;2;3;120;491760.5827599999;4.417205226000001
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.5;0;2;3;120;511746.8340719999;5.28184359
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.5;0;2;3;120;538632.566537;3.266485094
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.5;0;2;3;120;412979.29590699996;3.699530363
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.5;0;2;3;120;535596.5843159999;3.378973781
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.5;0;2;3;120;524323.6166640001;6.75700654
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.5;0;2;3;120;500584.13928999996;7.2917414979999995
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.5;0;2;3;120;515124.41777099983;11.474702232999999
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.5;0;2;3;120;488621.54590200004;4.403986877
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.5;0;2;3;120;553098.430351;6.523245252
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.5;0;2;3;120;568652.4395340001;9.658198537999999
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.5;0;2;3;120;528280.5467310001;22.288430721999998
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.5;0;2;3;120;556340.894626;23.509957743999998
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.5;0;2;3;120;532936.6419540001;13.126797231
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.5;0;2;3;120;554016.8879310001;14.329864503
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.5;0;2;3;120;593169.6076119998;17.885793159000002
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.5;0;2;3;120;630583.8807309999;35.887791205000006
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.5;0;2;3;120;620947.3527569999;33.389791382
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.5;0;2;3;120;558866.1143479999;36.298442164
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.5;0;2;3;120;669047.5432830001;27.421064741000002
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.5;0;2;3;120;865121.902613;12.542648881
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.5;0;2;3;120;861799.7055040001;12.981454102999999
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.5;0;2;3;120;838427.9368179997;14.54073508
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.5;0;2;3;120;1.0853598701289995e6;12.223450291999999
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.5;0;2;3;120;912036.3066639992;12.475633811000002
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.5;0;2;3;120;1.133816239015e6;22.22435908
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.5;0;2;3;120;1.1173739316830002e6;18.012509353000002
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.5;0;2;3;120;1.0312970523460001e6;29.571928091999993
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.5;0;2;3;120;1.1695949480229996e6;24.863609106000002
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.5;0;2;3;120;1.0970724402210002e6;19.700210935999998
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.5;0;2;3;120;1.1968021171590004e6;64.42393462899999
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.5;0;2;3;120;1.1271729000650002e6;43.26548784
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.5;0;2;3;120;1.1829849268109999e6;45.343731507
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.5;0;2;3;120;1.0262573974100001e6;57.648947164999996
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.5;0;2;3;120;1.1831442799550002e6;43.499554290999995
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.5;0;2;3;120;1.074123425689e6;76.586123885
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.5;0;2;3;120;1.2987337675140002e6;84.31953812900001
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.5;0;2;3;120;1.084409675786e6;75.363239654
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.5;0;2;3;120;1.286021694149e6;72.151607484
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.5;0;2;3;120;1.2509694489900002e6;79.65414999899998
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.5;0;2;3;120;518702.8605889989;22.984906581
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.5;0;2;3;120;528588.8481789997;15.915014835
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.5;0;2;3;120;480786.6964339998;8.816882778
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.5;0;2;3;120;595019.3923599994;12.319361091000003
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.5;0;2;3;120;535449.1940519992;15.366218839
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;1.5;0;2;3;120;551916.4189010003;28.154067858
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;1.5;0;2;3;120;633943.9966016001;28.658211195000003
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;1.5;0;2;3;120;630085.3662809993;27.503500523000003
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;1.5;0;2;3;120;585504.0011139998;25.651711923
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;1.5;0;2;3;120;634854.035135;21.838260241999997
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;1.5;0;2;3;120;657870.938537124;38.068104346999995
instances/N100T15/N100T15P1W15DD_SF7.dat;100;15;15;1.5;0;2;3;120;572974.2002669999;30.182534543999996
instances/N100T15/N100T15P1W15DD_SF8.dat;100;15;15;1.5;0;2;3;120;550560.1053259998;27.784049482999997
instances/N100T15/N100T15P1W15DD_SF9.dat;100;15;15;1.5;0;2;3;120;544855.4080909996;29.918513885
instances/N100T15/N100T15P1W15DD_SF10.dat;100;15;15;1.5;0;2;3;120;650946.782028;33.553957495
instances/N100T15/N100T15P1W20DD_SF6.dat;100;15;20;1.5;0;2;3;120;729832.273928;39.957266066
instances/N100T15/N100T15P1W20DD_SF7.dat;100;15;20;1.5;0;2;3;120;591025.3194449998;42.70854972200001
instances/N100T15/N100T15P1W20DD_SF8.dat;100;15;20;1.5;0;2;3;120;605583.0240099998;41.368532704
instances/N100T15/N100T15P1W20DD_SF9.dat;100;15;20;1.5;0;2;3;120;719217.8217339998;45.418937459000006
instances/N100T15/N100T15P1W20DD_SF10.dat;100;15;20;1.5;0;2;3;120;711322.1339509998;40.959313013
instances/N100T30/N100T30P1W5DD_SF6.dat;100;30;5;1.5;0;2;3;120;1.1322675823869973e6;26.73349418
instances/N100T30/N100T30P1W5DD_SF7.dat;100;30;5;1.5;0;2;3;120;984332.3503640991;36.79458834500001
instances/N100T30/N100T30P1W5DD_SF8.dat;100;30;5;1.5;0;2;3;120;1.1263500067199979e6;39.124478921999994
instances/N100T30/N100T30P1W5DD_SF9.dat;100;30;5;1.5;0;2;3;120;1.0094478260829982e6;48.392422593
instances/N100T30/N100T30P1W5DD_SF10.dat;100;30;5;1.5;0;2;3;120;1.0567632418160005e6;34.861038266
instances/N100T30/N100T30P1W10DD_SF6.dat;100;30;10;1.5;0;2;3;120;1.0628613650329984e6;64.789807624
instances/N100T30/N100T30P1W10DD_SF7.dat;100;30;10;1.5;0;2;3;120;1.0412142135359985e6;82.520270855
instances/N100T30/N100T30P1W10DD_SF8.dat;100;30;10;1.5;0;2;3;120;1.2341169786919984e6;63.88383687599999
instances/N100T30/N100T30P1W10DD_SF9.dat;100;30;10;1.5;0;2;3;120;1.3154086328999996e6;56.510421677
instances/N100T30/N100T30P1W10DD_SF10.dat;100;30;10;1.5;0;2;3;120;992226.416468999;77.645244118
instances/N100T30/N100T30P1W15DD_SF6.dat;100;30;15;1.5;0;2;3;120;1.096239517887e6;86.811620212
instances/N100T30/N100T30P1W15DD_SF7.dat;100;30;15;1.5;0;2;3;120;1.231265716226999e6;82.943108614
instances/N100T30/N100T30P1W15DD_SF8.dat;100;30;15;1.5;0;2;3;120;1.1076518925569998e6;87.48687874400001
instances/N100T30/N100T30P1W15DD_SF9.dat;100;30;15;1.5;0;2;3;120;1.309243373339999e6;87.28160418799999
instances/N100T30/N100T30P1W15DD_SF10.dat;100;30;15;1.5;0;2;3;120;1.1340991942380005e6;91.70153177899999
instances/N100T30/N100T30P1W20DD_SF6.dat;100;30;20;1.5;0;2;3;120;1.413871095807e6;91.06721975399999
instances/N100T30/N100T30P1W20DD_SF7.dat;100;30;20;1.5;0;2;3;120;1.2604123092889995e6;91.92130815
instances/N100T30/N100T30P1W20DD_SF8.dat;100;30;20;1.5;0;2;3;120;1.2301483305449998e6;101.74770005399999
instances/N100T30/N100T30P1W20DD_SF9.dat;100;30;20;1.5;0;2;3;120;1.1963838973790002e6;92.651151751
instances/N100T30/N100T30P1W20DD_SF10.dat;100;30;20;1.5;0;2;3;120;1.4053706456049993e6;92.90860624900002
instances/N200T15/N200T15P1W5DD_SF6.dat;200;15;5;1.5;0;2;3;120;582591.9850849963;61.037811172
instances/N200T15/N200T15P1W5DD_SF7.dat;200;15;5;1.5;0;2;3;120;576428.9946289978;38.52252523
instances/N200T15/N200T15P1W5DD_SF8.dat;200;15;5;1.5;0;2;3;120;592181.1699085976;67.17661876000001
instances/N200T15/N200T15P1W5DD_SF9.dat;200;15;5;1.5;0;2;3;120;592415.2451189961;72.124420512
instances/N200T15/N200T15P1W5DD_SF10.dat;200;15;5;1.5;0;2;3;120;510691.4926809954;53.236500132
instances/N200T15/N200T15P1W10DD_SF6.dat;200;15;10;1.5;0;2;3;120;601072.7687669988;58.990646368
instances/N200T15/N200T15P1W10DD_SF7.dat;200;15;10;1.5;0;2;3;120;667549.1982078131;65.943240052
instances/N200T15/N200T15P1W10DD_SF8.dat;200;15;10;1.5;0;2;3;120;655943.9951869978;65.945781342
instances/N200T15/N200T15P1W10DD_SF9.dat;200;15;10;1.5;0;2;3;120;682056.4566109984;70.495992911
instances/N200T15/N200T15P1W10DD_SF10.dat;200;15;10;1.5;0;2;3;120;677844.9088797988;71.731375396
instances/N200T15/N200T15P1W15DD_SF6.dat;200;15;15;1.5;0;2;3;120;691972.1038379986;67.14258433500001
instances/N200T15/N200T15P1W15DD_SF7.dat;200;15;15;1.5;0;2;3;120;659539.9123550013;76.561813957
instances/N200T15/N200T15P1W15DD_SF8.dat;200;15;15;1.5;0;2;3;120;746938.9394229993;64.36562978799999
instances/N200T15/N200T15P1W15DD_SF9.dat;200;15;15;1.5;0;2;3;120;762118.3605518434;77.040947033
instances/N200T15/N200T15P1W15DD_SF10.dat;200;15;15;1.5;0;2;3;120;676226.891037998;78.422356994
instances/N200T15/N200T15P1W20DD_SF6.dat;200;15;20;1.5;0;2;3;120;755691.9133219996;79.085221343
instances/N200T15/N200T15P1W20DD_SF7.dat;200;15;20;1.5;0;2;3;120;705754.5065879989;89.64815478700001
instances/N200T15/N200T15P1W20DD_SF8.dat;200;15;20;1.5;0;2;3;120;845228.6388279987;79.11641517000001
instances/N200T15/N200T15P1W20DD_SF9.dat;200;15;20;1.5;0;2;3;120;715971.9101553992;85.65095450000001
instances/N200T15/N200T15P1W20DD_SF10.dat;200;15;20;1.5;0;2;3;120;808096.7560499978;77.37475963899999
instances/N200T30/N200T30P1W5DD_SF6.dat;200;30;5;1.5;0;2;3;120;1.123451104451994e6;95.54262674000003
instances/N200T30/N200T30P1W5DD_SF7.dat;200;30;5;1.5;0;2;3;120;1.285536825356988e6;89.01932518000001
instances/N200T30/N200T30P1W5DD_SF8.dat;200;30;5;1.5;0;2;3;120;1.2187767257390001e6;97.084364136
instances/N200T30/N200T30P1W5DD_SF9.dat;200;30;5;1.5;0;2;3;120;1.086059515767396e6;99.21737603400001
instances/N200T30/N200T30P1W5DD_SF10.dat;200;30;5;1.5;0;2;3;120;1.200988443302e6;94.370631981
instances/N200T30/N200T30P1W10DD_SF6.dat;200;30;10;1.5;0;2;3;120;1.4864723902010978e6;100.552824195
instances/N200T30/N200T30P1W10DD_SF7.dat;200;30;10;1.5;0;2;3;120;1.3232422585409975e6;103.78134635900001
instances/N200T30/N200T30P1W10DD_SF8.dat;200;30;10;1.5;0;2;3;120;1.2958481040145052e6;102.736580325
instances/N200T30/N200T30P1W10DD_SF9.dat;200;30;10;1.5;0;2;3;120;1.2918467844439973e6;104.73487326899999
instances/N200T30/N200T30P1W10DD_SF10.dat;200;30;10;1.5;0;2;3;120;1.1925595863959985e6;104.069740964
instances/N200T30/N200T30P1W15DD_SF6.dat;200;30;15;1.5;0;2;3;120;1.4008396843689992e6;105.695762568
instances/N200T30/N200T30P1W15DD_SF7.dat;200;30;15;1.5;0;2;3;120;1.4368424088069974e6;104.957420807
